Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
1/18/2018,23:22:31,10,18630,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.1,31.7,3.2,High,credit_card
10/2/2018,16:58:03,10,10543,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.2,127.9,12.8,High,credit_card
11/13/2018,21:56:21,8,11358,Female,Web,Member,Auto & Accessories,Car Media Players,140,1,0.2,51.6,5.2,High,debit_card
4/17/2018,19:49:17,3,15411,Male,Web,Guest,Auto & Accessories,Car Speakers,211,1,0.3,120.5,12,High,credit_card
2/13/2018,10:06:35,3,35561,Female,Web,Guest,Auto & Accessories,Car Body Covers,117,1,0.1,33.5,3.3,Critical,money_order
10/5/2018,21:14:52,7,57757,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,34.5,3.4,High,credit_card
3/1/2018,16:13:05,2,21259,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,150,15,High,credit_card
5/15/2018,8:48:44,1,45887,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6,High,credit_card
12/16/2018,21:10:52,2,20025,Male,Web,Member,Auto & Accessories,Car Mat,54,5,0.3,10.8,1.1,High,money_order
6/1/2018,18:56:38,2,17473,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,5,0.2,22.6,2.3,High,credit_card
12/22/2018,9:56:29,4,50608,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,141.8,14.2,Medium,credit_card
5/7/2018,15:17:28,10,42990,Female,Web,Member,Auto & Accessories,Car Media Players,140,4,0.3,43.2,4.3,High,credit_card
9/9/2018,13:44:57,7,20119,Female,Web,Member,Auto & Accessories,Car Speakers,211,5,0.3,88.8,8.9,High,credit_card
8/24/2018,11:24:17,7,58590,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,27.6,2.8,High,credit_card
6/15/2018,15:43:09,2,48956,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.3,8.5,0.9,High,credit_card
11/11/2018,23:23:53,6,23179,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.2,155,15.5,Medium,credit_card
11/9/2018,22:23:30,2,54636,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.1,36,3.6,Medium,debit_card
5/15/2018,21:52:26,5,23285,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,54,5.4,High,credit_card
1/5/2018,13:12:43,3,42962,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.1,31.7,3.2,High,credit_card
8/1/2018,18:09:49,2,28377,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,137.1,13.7,High,debit_card
9/19/2018,16:28:30,5,11423,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.2,51.6,5.2,Medium,credit_card
11/30/2018,20:15:19,1,45237,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,124.7,12.5,Critical,money_order
2/21/2018,22:00:44,2,54533,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.3,7.8,0.8,High,credit_card
11/7/2018,23:32:14,4,54450,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,20.3,2,Critical,credit_card
8/21/2018,12:48:59,10,26665,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.2,150,15,High,credit_card
5/7/2018,18:53:52,4,48474,Male,Web,Member,Auto & Accessories,Bike Tyres,72,5,0.3,14.4,1.4,High,credit_card
8/5/2018,19:29:06,1,46292,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.1,27,2.7,Medium,credit_card
2/7/2018,4:14:08,7,40991,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,5,0.3,16.9,1.7,High,credit_card
9/6/2018,12:10:51,1,53132,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.1,141.8,14.2,High,credit_card
9/12/2018,20:45:16,6,52311,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.2,54.4,5.4,Critical,credit_card
10/12/2018,13:30:00,2,40048,Male,Web,Member,Auto & Accessories,Car Speakers,211,4,0.2,114.1,11.4,Medium,credit_card
12/6/2018,13:56:19,6,28644,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,26.5,2.6,High,credit_card
11/5/2018,21:34:54,5,58392,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.2,35.6,3.6,Critical,credit_card
9/9/2018,9:41:20,4,38181,Male,Web,Member,Auto & Accessories,Tyre,250,5,0.3,120,12,Medium,credit_card
3/9/2018,23:17:24,2,29442,Male,Web,Member,Auto & Accessories,Bike Tyres,72,5,0.3,14.4,1.4,Medium,e_wallet
7/30/2018,20:39:04,1,18048,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4,Critical,credit_card
7/13/2018,5:38:45,6,25922,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.1,32.9,3.3,Medium,credit_card
2/3/2018,19:29:50,3,46379,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,104.8,10.5,Critical,money_order
7/2/2018,22:56:09,3,18553,Female,Web,Member,Auto & Accessories,Car Media Players,140,1,0.2,54.4,5.4,High,credit_card
11/24/2018,14:59:37,9,12067,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,124.7,12.5,High,credit_card
7/16/2018,13:30:06,5,56290,Female,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.1,32.3,3.2,High,credit_card
10/17/2018,12:46:11,9,54464,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.3,23.8,2.4,Medium,credit_card
3/22/2018,9:36:53,2,33137,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,155,15.5,High,credit_card
6/22/2018,12:55:06,10,53787,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.2,36,3.6,High,credit_card
11/12/2018,19:57:00,5,11601,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,18,1.8,High,credit_card
5/12/2018,18:02:57,8,25171,Female,Web,Member,Auto & Accessories,Car Seat Covers,114,5,0.2,22.6,2.3,High,credit_card
9/30/2018,23:47:26,6,21178,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,130.2,13,Critical,credit_card
8/2/2018,18:17:19,1,12517,Male,Web,Member,Auto & Accessories,Car Media Players,140,5,0.2,46,4.6,Critical,credit_card
9/16/2018,11:37:23,8,16676,Male,Web,Member,Auto & Accessories,Car Speakers,211,5,0.1,120.5,12,Critical,credit_card
10/10/2018,19:41:52,7,42110,Female,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.2,25.3,2.5,High,credit_card
8/21/2018,10:11:39,9,10673,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.3,14.4,1.4,Critical,money_order
11/6/2018,12:27:47,10,37521,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.1,160,16,High,credit_card
10/28/2018,15:18:00,4,10797,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8,Medium,e_wallet
5/24/2018,13:44:09,9,24595,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,18,1.8,Medium,credit_card
9/5/2018,11:32:10,7,10912,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,5,0.2,22.6,2.3,High,credit_card
11/30/2018,15:29:05,6,10541,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,104.8,10.5,High,credit_card
5/15/2018,15:33:29,7,30734,Female,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,43.2,4.3,High,credit_card
7/26/2018,17:13:14,5,35483,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,112,11.2,High,credit_card
9/27/2018,10:38:39,3,41928,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.1,31.2,3.1,Critical,credit_card
8/24/2018,12:18:42,8,34973,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.1,33.3,3.3,Critical,money_order
12/15/2018,10:58:23,4,52132,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,157.5,15.8,Critical,credit_card
3/13/2018,21:34:31,5,57868,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.1,72,7.2,High,money_order
10/13/2018,20:20:59,3,57837,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,54,5.4,Medium,money_order
6/25/2018,16:57:30,7,26125,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.3,11.2,1.1,Critical,credit_card
10/28/2018,10:10:25,7,14753,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.1,139.5,13.9,Medium,credit_card
12/22/2018,12:30:05,4,10174,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,39,3.9,High,credit_card
8/6/2018,20:59:17,2,26796,Male,Web,Member,Auto & Accessories,Car Speakers,211,5,0.1,120.5,12,Medium,credit_card
8/4/2018,21:23:54,5,22614,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,19.5,1.9,Critical,credit_card
9/2/2018,23:31:13,6,35304,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.3,19.1,1.9,Critical,money_order
9/3/2018,1:16:22,5,46507,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.2,165,16.5,Medium,credit_card
1/19/2018,12:53:12,1,31098,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,72,7.2,Critical,credit_card
8/19/2018,1:42:20,2,43141,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4,Critical,money_order
6/5/2018,19:24:31,1,54762,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,22.6,2.3,Medium,money_order
5/22/2018,9:20:02,7,23743,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.1,148.7,14.9,High,credit_card
5/26/2018,0:14:44,1,30976,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.1,57.2,5.7,Medium,credit_card
9/15/2018,20:56:35,10,19272,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.1,124.7,12.5,Medium,credit_card
7/16/2018,15:32:50,8,19168,Female,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.2,32.3,3.2,High,e_wallet
11/12/2018,15:13:40,7,23700,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.2,35.6,3.6,High,credit_card
6/26/2018,14:08:25,2,36754,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.3,130,13,High,money_order
11/30/2018,20:20:12,8,25317,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,24,2.4,High,credit_card
6/26/2018,16:09:11,4,16319,Female,Web,Member,Auto & Accessories,Car Mat,54,1,0.2,18,1.8,Critical,credit_card
2/3/2018,13:09:29,4,41141,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.3,15.8,1.6,High,credit_card
6/15/2018,10:16:23,1,21644,Male,Web,Guest,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.1,141.8,14.2,High,credit_card
9/13/2018,14:32:08,9,12697,Male,Web,Member,Auto & Accessories,Car Media Players,140,5,0.1,53,5.3,Critical,e_wallet
6/2/2018,15:25:51,5,16248,Female,Web,Member,Auto & Accessories,Car Speakers,211,5,0.3,78.3,7.8,High,money_order
8/9/2018,9:31:08,1,32939,Male,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.3,13.6,1.4,Medium,credit_card
9/17/2018,13:07:55,10,29071,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,23.8,2.4,Medium,credit_card
12/22/2018,21:26:26,2,41571,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.1,160,16,High,credit_card
4/30/2018,11:34:22,3,13542,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.1,18,1.8,Medium,credit_card
11/1/2018,22:25:27,3,52156,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,54,5.4,High,money_order
5/3/2018,15:03:59,2,57037,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,20.3,2,Critical,credit_card
3/7/2018,21:37:21,2,10371,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,116.4,11.6,Critical,credit_card
7/18/2018,14:47:24,9,10996,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,51.6,5.2,High,credit_card
11/19/2018,23:05:53,1,35927,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,114.1,11.4,High,credit_card
8/6/2018,18:50:45,2,52073,Male,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.3,23,2.3,High,credit_card
6/2/2018,22:20:01,5,57391,Female,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.3,14.4,1.4,High,e_wallet
6/14/2018,9:06:06,6,25945,Male,Web,Member,Auto & Accessories,Tyre,250,5,0.1,157.5,15.8,High,money_order
6/21/2018,19:25:41,4,47319,Female,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,24,2.4,Critical,money_order
3/15/2018,19:18:59,1,58284,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4,Critical,money_order
1/18/2018,11:53:15,6,24146,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.3,15.8,1.6,Medium,credit_card
6/25/2018,1:23:07,3,43163,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,123.3,12.3,Critical,credit_card
5/23/2018,8:19:07,7,59889,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.2,54.4,5.4,Medium,money_order
6/18/2018,11:15:02,4,56873,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,122.6,12.3,Critical,credit_card
11/23/2018,20:38:24,5,33830,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,23,2.3,High,credit_card
7/21/2018,15:09:52,1,54480,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,34.5,3.4,High,credit_card
11/21/2018,18:42:15,5,11564,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.2,155,15.5,High,credit_card
1/15/2018,17:02:07,6,12210,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8,High,credit_card
2/14/2018,12:01:29,10,17529,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,54,5.4,Critical,credit_card
12/12/2018,17:26:36,10,38593,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,5,0.3,5.5,0.6,High,credit_card
6/12/2018,15:23:34,2,59993,Female,Web,Guest,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,144.1,14.4,High,credit_card
12/23/2018,14:03:30,2,29611,Female,Web,Member,Auto & Accessories,Car Media Players,140,4,0.2,48.8,4.9,High,credit_card
2/25/2018,21:33:51,8,13003,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,122.6,12.3,High,credit_card
5/29/2018,15:48:49,9,34671,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,32.3,3.2,High,credit_card
11/1/2018,21:22:53,5,31737,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,27.4,2.7,Medium,credit_card
7/27/2018,11:41:22,8,23328,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.2,155,15.5,Medium,credit_card
11/12/2018,13:33:17,8,32774,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.1,72,7.2,High,credit_card
2/17/2018,23:00:57,8,38854,Female,Web,Guest,Auto & Accessories,Car Mat,54,1,0.3,54,5.4,High,money_order
12/23/2018,16:25:13,8,33302,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,30.6,3.1,High,money_order
5/20/2018,14:17:22,5,49872,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.2,132.5,13.3,High,credit_card
5/26/2018,16:43:10,9,42611,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.2,57.2,5.7,Critical,credit_card
12/24/2018,18:16:43,7,52811,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,112,11.2,Critical,e_wallet
5/14/2018,0:31:59,7,49893,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.3,13.6,1.4,Medium,credit_card
4/7/2018,10:44:53,7,28681,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,34.5,3.4,Critical,credit_card
6/21/2018,22:02:55,1,11772,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.3,130,13,Critical,credit_card
9/15/2018,23:20:52,5,19476,Female,Web,Member,Auto & Accessories,Bike Tyres,72,5,0.1,14.4,1.4,Medium,money_order
1/3/2018,21:02:27,4,12755,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.2,13.5,1.4,Medium,money_order
9/4/2018,9:54:42,2,58417,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,16.9,1.7,Medium,credit_card
9/21/2018,20:23:41,7,43922,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,130.2,13,Critical,money_order
10/24/2018,13:49:51,7,13354,Male,Web,Member,Auto & Accessories,Car Media Players,140,5,0.1,53,5.3,Medium,money_order
4/24/2018,19:47:58,5,59707,Male,Web,Member,Auto & Accessories,Car Speakers,211,5,0.3,99.4,9.9,Critical,credit_card
5/15/2018,13:01:12,2,53311,Female,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.2,34.7,3.5,High,money_order
5/16/2018,19:50:22,4,42981,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.3,14.4,1.4,Critical,credit_card
8/13/2018,13:58:18,10,18440,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,145,14.5,High,credit_card
9/27/2018,8:22:03,9,13663,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.1,18,1.8,Critical,credit_card
5/7/2018,22:09:14,3,53633,Male,Web,Member,Auto & Accessories,Car Mat,54,5,0.2,10.8,1.1,High,credit_card
4/23/2018,18:41:44,7,20422,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.3,20.3,2,Critical,credit_card
6/1/2018,11:03:00,4,57196,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,123.3,12.3,High,credit_card
1/1/2018,16:12:05,5,53146,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,39,3.9,High,credit_card
12/5/2018,18:15:17,7,44501,Male,Web,Member,Auto & Accessories,Car Speakers,211,4,0.1,122.6,12.3,Critical,credit_card
5/2/2018,16:19:48,10,31036,Female,Web,Guest,Auto & Accessories,Car Body Covers,117,5,0.3,13.6,1.4,High,credit_card
12/1/2018,19:32:22,2,25874,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,4,0.3,19.1,1.9,Critical,money_order
7/19/2018,14:25:01,9,24700,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.2,155,15.5,Critical,credit_card
3/1/2018,14:32:31,10,35046,Male,Web,Member,Auto & Accessories,Bike Tyres,72,4,0.1,18,1.8,Medium,credit_card
11/30/2018,8:02:55,4,23543,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4,Medium,credit_card
12/21/2018,21:14:13,10,46985,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.3,20.3,2,Medium,credit_card
5/17/2018,14:08:35,8,28894,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.1,141.8,14.2,High,credit_card
10/17/2018,21:09:49,6,29902,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,48.8,4.9,Medium,credit_card
2/2/2018,23:23:01,6,32255,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,109.9,11,Medium,credit_card
9/16/2018,10:50:38,3,11182,Female,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.2,32.3,3.2,High,credit_card
10/26/2018,13:38:55,5,25482,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,27.4,2.7,High,credit_card
5/30/2018,12:37:29,2,46294,Female,Web,Member,Auto & Accessories,Tyre,250,1,0.1,162.5,16.3,Medium,credit_card
6/16/2018,17:02:33,9,37721,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.1,24,2.4,High,credit_card
3/29/2018,7:06:24,2,33213,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,54,5.4,High,credit_card
9/17/2018,12:05:48,10,51927,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,30.6,3.1,High,credit_card
5/4/2018,15:02:52,8,20543,Male,Web,Guest,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,146.4,14.6,Medium,credit_card
3/24/2018,13:03:17,1,50072,Female,Web,Member,Auto & Accessories,Car Media Players,140,1,0.1,55.8,5.6,High,credit_card
9/17/2018,15:43:38,3,45793,Female,Web,Member,Auto & Accessories,Car Speakers,211,1,0.3,120.5,12,Critical,credit_card
3/3/2018,19:21:34,9,21445,Female,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,27.6,2.8,Medium,credit_card
7/9/2018,10:56:32,8,27462,Female,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,26.2,2.6,Medium,money_order
10/1/2018,14:58:11,9,21306,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,162.5,16.3,High,money_order
3/4/2018,11:10:27,3,22656,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6,High,credit_card
7/26/2018,20:37:12,4,11244,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.3,18,1.8,High,money_order
11/3/2018,10:50:18,6,46035,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,4,0.3,11.2,1.1,High,credit_card
6/5/2018,11:53:02,7,56556,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.2,132.5,13.3,High,credit_card
10/24/2018,22:14:32,4,13616,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.2,48.8,4.9,Medium,credit_card
10/3/2018,10:47:56,7,12819,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,126.8,12.7,High,credit_card
12/16/2018,9:47:59,4,47009,Female,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,32.3,3.2,High,credit_card
9/25/2018,8:21:31,3,15124,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,5,0.3,14.4,1.4,Medium,credit_card
5/14/2018,15:53:14,7,51028,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.2,160,16,High,credit_card
9/9/2018,15:50:04,4,32389,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,72,7.2,High,money_order
4/24/2018,19:19:18,8,32645,Male,Web,Member,Auto & Accessories,Car Mat,54,1,0.1,54,5.4,Medium,money_order
10/2/2018,11:53:45,6,50139,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.2,29.4,2.9,Medium,money_order
7/6/2018,17:11:14,2,25244,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,139.5,13.9,Medium,credit_card
10/14/2018,15:46:27,3,49973,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,53,5.3,Medium,credit_card
5/23/2018,10:24:45,6,30975,Male,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,126.8,12.7,Medium,money_order
8/22/2018,10:37:41,8,54122,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,23,2.3,High,credit_card
3/6/2018,17:39:09,9,22600,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.3,27.4,2.7,High,credit_card
5/1/2018,21:53:28,7,25873,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,157.5,15.8,Critical,credit_card
7/12/2018,22:09:55,2,53613,Female,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.1,72,7.2,High,credit_card
9/6/2018,20:46:51,3,45569,Male,Web,Guest,Auto & Accessories,Car Mat,54,1,0.1,18,1.8,Medium,credit_card
8/13/2018,9:15:52,5,18053,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.2,27.2,2.7,High,credit_card
8/11/2018,19:10:14,2,58599,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.1,146.4,14.6,High,money_order
5/7/2018,16:47:29,7,29827,Male,Web,Member,Auto & Accessories,Car Media Players,140,5,0.3,39,3.9,Critical,credit_card
7/2/2018,21:45:21,6,42142,Male,Web,Member,Auto & Accessories,Car Speakers,211,4,0.3,88.8,8.9,High,credit_card
4/25/2018,3:10:32,5,37093,Male,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.3,18.3,1.8,Critical,credit_card
7/19/2018,14:48:00,10,54093,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.1,34.5,3.4,High,credit_card
6/14/2018,17:59:52,8,51997,Male,Web,Member,Auto & Accessories,Tyre,250,4,0.2,150,15,High,credit_card
